NEWID,FINATXEM
05223363,51352.4
05223383,186013
05223393,34057.4
05223413,120267.2
05223433,904
05223463,11530.2
05223483,77973
05223493,108554
05223503,23795
05223523,30563
05223533,36621
05223623,3177.6
05223633,133258.7
05223643,85823.8
05223653,45985.8
05223693,11030.4
05223763,47799.8
05223783,79361
05223793,37020.2
05223823,176026
05223833,9500
05223913,181806
05223963,13589.4
05224003,61215.8
05224023,35095
05224103,18721
05224133,416646
05224143,333340
05224154,272682.2
05224163,57977
05224173,12071
05224193,46696
05224203,10500
05224233,76307.8
05224283,0
05224343,111988.4
05224363,21951
05224423,193029
05224513,3372
05224533,54694
05224543,68977
05224573,26758
05224613,79217.8
05224643,425261.4
05224693,16733.8
05224743,69649
05224783,46813
05224793,11007.2
05224853,6528
05224883,17701.4
05224913,18417.6
05224933,408444.4
05224973,50356
05224983,134732
05225003,112069.8
05225013,128111
05225043,40644
05225053,34827
05225063,156426
05225133,150278
05225193,170279.6
05225203,72285
05225213,122008.4
05225263,99489.6
05225363,47728
05225393,466939
05225453,31581
05225493,38758
05225503,27151
05225513,28379
05225533,10637
05225583,165016.6
05225623,106573
05225673,100291
05225693,37005.8
05225703,14207
05225743,190904.4
05225753,132104.4
05225763,20966
05225803,324989.6
05225813,42161.6
05225823,94174
05225863,68107
05225933,21383.2
05225983,32955
05226013,34467
05226023,38665
05226033,46317.4
05226043,99182
05226053,82369
05226063,53216
05226153,222826
05226163,46622
05226213,116532
05226253,39262
05226293,39467
05226303,105549
05226333,45680
05226343,227922
05226373,62082
05226383,22601.4
05226393,88367
05226413,45174.6
05226423,118506
05226453,69767
05226463,103078.8
05226473,54114
05226523,315605.5
05226543,28820
05226603,20822.6
05226623,15106
05226693,140167.8
05226713,12378.4
05226723,235758.6
05226743,33289
05226753,37684
05226763,35824.2
05226803,133880.5
05226823,128853.6
05226833,22642
05226863,181057.8
05226893,66794.6
05226903,169772
05226953,63695
05226963,133920.6
05226993,28629.2
05227103,9299
05227173,210785.2
05227193,17250
05227263,329302.6
05227283,79441
05227323,69565
05227333,24946.6
05227353,20125
05227363,2367.6
05227383,99406.6
05227433,38652.2
05227453,24216
05227533,37201
05227543,138779
05227593,65662
05227603,44342
05227623,15908
05227653,67051
05227673,63650.8
05227733,12000
05227743,76838
05227773,122168
05227783,20829
05227823,14365.2
05227863,26139
05227943,43638
05227953,30228
05227993,37923.6
05228013,13192.8
05228023,29579
05228073,76689
05228103,123374
05228133,42527.6
05228153,46052
05228173,150037
05228183,44171
05228213,276333.6
05228233,120487
05228263,43589.4
05228283,92057
05228293,54148.8
05228423,64963
05228433,51592
05228444,22236
05228453,156564
05228473,89692.4
05228533,17087
05228553,95834
05228603,18073
05228633,91206
05228653,39475
05228663,83802
05228723,60101
05228733,69113
05228783,35021
05228803,63055
05228833,91666
05228873,230485
05228883,20154
05228913,41266
05228953,151907.5
05228963,17279
05228983,26079
05229053,55205
05229073,60300
05229083,30410
05229103,54071.2
05229173,37004
05229183,100950
05229193,37858
05229203,87194.4
05229243,104201
05229263,109325
05229303,157663
05229333,237108.2
05229353,35934
05229413,4793
05229423,44443
05229453,164893
05229473,67867
05229503,81348
05229523,101221
05229533,110569
05229553,61121
05229583,174374.7
05229603,374783.8
05229673,70869
05229693,47461
05229763,67224
05229803,45051
05229843,51775
05229933,28052
05229943,39737
05229963,143773
05230013,20521.4
05230023,88937.2
05230183,136615
05230223,146241
05230263,28204
05230283,22981
05230303,2339
05230323,348248.8
05230343,60912
05230363,19577.2
05230373,112733.8
05230423,23684
05230443,106293
05230453,27687.8
05230473,2188.8
05230483,67259
05230493,69144
05230584,68194
05230613,135503.2
05230633,51900.4
05230683,78389
05230713,156205
05230723,58424
05230753,46859.2
05230803,58169.4
05230813,909451.2
05230843,4589
05230913,15539
05230943,73099.8
05230953,17548.6
05231013,99244
05231023,185626.4
05231043,121290.6
05231053,23084.2
05231103,22774.2
05231113,132761
05231123,28378
05231143,256558.3
05231153,69139
05231183,11674.2
05231213,29860.4
05231223,30121
05231233,15625
05231243,135637
05231273,274578
05231283,36051
05231313,72069.4
05231323,77724.2
05231343,35953
05231393,55843
05231413,117637
05231433,85254
05231473,44044
05231493,10387
05231503,73867
05231533,78273.6
05231573,31724
05231593,27179
05231623,43553
05231663,46358
05231683,68101.8
05231693,92392.8
05231743,80979
05231773,11256.2
05231843,1372
05231943,118832
05232003,36857
05232013,42489
05232023,177356.2
05232043,31058
05232073,32763
05232083,57398.6
05232093,99864
05232123,81057
05232163,50727.6
05232183,72821
05232213,30181
05232223,123798
05232233,20471
05232243,256548
05232263,-27890
05232293,16137
05232323,86450.4
05232353,54056
05232363,16030
05232373,92449
05232383,108851.6
05232473,20567
05232523,1972
05232553,24855.6
05232563,10875.6
05232583,108466
05232683,107181
05232713,135942
05232763,36241
05232773,153353.8
05232783,58406.4
05232793,294309.6
05232833,89920
05232853,27369
05232973,39139.2
05233053,17939
05233063,39242
05233073,121499
05233083,37901.4
05233103,29084
05233203,13282
05233313,871
05233353,31764.2
05233383,98508
05233413,28922
05233423,111268
05233443,54626
05233463,56667.2
05233553,290239
05233573,0
05233583,229884.6
05233603,275736.6
05233673,2700
05233693,110564.6
05233723,109659
05233783,27000
05233843,33273.6
05233893,251052.2
05233903,47724.8
05233963,38714
05234013,126146.7
05234163,72485.2
05234173,89269
05234183,48456
05234193,140592
05234223,170567.8
05234233,3000
05234243,15776.6
05234273,276190.6
05234343,24802
05234393,32678.4
05234403,131339
05234423,25243.6
05234433,20821.4
05234463,115345
05234493,167233
05234503,88803
05234543,80545.4
05234553,113398
05234563,55957
05234583,2204
05234593,115462.4
05234623,87800
05234653,105607
05234663,3400
05234673,144881
05234703,84115.4
05234863,69610
05234893,42826
05234903,248426.4
05234933,12924
05234963,49827
05234983,42397
05235013,10200
05235043,28340
05235053,128801
05235083,116895.6
05235093,41579
05235103,11521
05235193,88806.8
05235243,50148
05235263,62006.4
05235283,230882.6
05235303,132520.2
05235313,13979
05235373,140228
05235393,68276
05235443,71219
05235454,253080.6
05235463,194060.6
05235493,32085.2
05235533,156628
05235543,31723
05235583,102121
05235613,121245
05235623,47875
05235673,26896
05235713,35314
05235723,154066
05235763,293252.2
05235773,85197.4
05235793,71367
05235823,33682
05235843,80258
05235883,1200
05235913,89714.3
05235923,22657
05235933,20171.6
05235963,40492
05235993,101769
05236023,95544.8
05236063,261159
05236073,82609
05236083,45588
05236143,55063
05236163,70515
05236193,75198
05236213,42972.8
05236263,26231
05236313,29032.2
05236333,7752
05236483,47798
05236493,29618
05236533,60993.4
05236543,47674
05236553,20800
05236593,143892.4
05236643,24549
05236653,104614
05236663,35193
05236673,47526
05236713,15975
05251752,42253.6
05251762,127098
05251782,261
05251852,71343
05251872,55157
05251882,78284
05251902,69563.8
05251952,166291
05251982,183113
05251992,81697.8
05252032,131621
05252042,99762.6
05252072,37660.2
05252102,70430
05252112,50627
05252122,168516
05252232,35299
05252252,103902.8
05252312,56770
05252332,67430
05252352,33564
05252362,37533
05252392,264703
05252432,58553
05252442,103195.8
05252502,36856.2
05252532,33933
05252543,110034
05252562,116223
05252582,22344
05252602,250402.6
05252622,19440
05252632,23004.8
05252652,51036
05252662,215370.6
05252713,208787.6
05252742,153883
05252762,11680
05252772,50376.4
05252782,39142
05252792,21275
05252802,92635
05252812,24821.4
05252822,137792.8
05252882,35523
05252902,124730.6
05252952,27179
05252992,16068
05253012,48333.2
05253082,61872
05253122,31279
05253132,96360
05253142,122549.6
05253172,121361.6
05253182,51541.6
05253202,160358
05253222,1764
05253232,166161
05253252,45979
05253272,12647
05253282,17952
05253312,-334562
05253322,18407
05253332,78400.4
05253392,18779
05253452,335613.6
05253472,47929
05253492,70220
05253512,4924
05253532,104082.2
05253562,22479.8
05253582,81319
05253612,190298.8
05253632,55515
05253662,206716.4
05253682,308022.4
05253732,11830
05253812,26461
05253822,13641
05253842,77501
05253882,68692
05253912,24819
05254012,203643.2
05254022,138574
05254032,109087.4
05254052,162646
05254062,95246.6
05254082,77185
05254112,91123.2
05254152,129627
05254162,24553
05254202,85147
05254212,23148
05254252,24819
05254292,361977.2
05254372,30075.8
05254392,38125
05254402,73258.4
05254412,232426.2
05254432,38758
05254442,245460.6
05254462,126570.4
05254472,132915
05254512,88447
05254522,119218.6
05254552,109264.8
05254562,17781.6
05254572,127888
05254602,6200
05254612,78613.8
05254622,56932
05254653,58386
05254662,112446.4
05254702,256455.2
05254712,55534
05254742,300231.3
05254752,53925.8
05254802,31152.4
05254862,56134.6
05254882,148567
05254912,38923.2
05254922,65994
05254952,49672
05254972,1714
05254982,13509
05254992,145975
05255032,85168.4
05255102,113153
05255182,36703
05255222,140158
05255282,20589.6
05255362,69198
05255372,46778.8
05255382,20427.2
05255392,21390
05255402,68370
05255422,12500
05255452,13200
05255462,61444.8
05255492,115844
05255552,131235
05255562,100774.4
05255572,413805.2
05255602,2559
05255612,71221
05255652,29121
05255732,3284
05255742,67682
05255802,106091.6
05255814,32806
05255822,100066
05255852,34920
05255882,256039
05255922,44559
05255992,49939
05256022,244412.2
05256032,147213
05256042,30454
05256072,135488
05256102,78705.4
05256112,224668.6
05256122,22415
05256132,93344.2
05256142,117851
05256162,43938
05256172,33179
05256222,159678.7
05256242,26160
05256282,19056
05256292,41577
05256302,89271.2
05256312,23207
05256352,84135
05256422,175224.8
05256452,35817
05256482,231799.4
05256502,35281
05256522,55441
05256532,62557
05256562,12816
05256612,45856
05256642,36751
05256692,24000
05256722,168607
05256752,209761
05256802,11880
05256812,3000
05256822,197570.6
05256862,0
05256872,53281.2
05256882,64973.4
05257012,6782
05257092,20660
05257162,102647.6
05257172,62712
05257192,175856
05257212,40228
05257252,61363
05257282,237901.2
05257312,210726
05257322,22498.4
05257352,72004
05257372,104607.4
05257392,34603
05257482,23752
05257542,37471.2
05257572,37612
05257592,38186.6
05257622,279564.8
05257642,4451
05257652,51860.4
05257662,202193
05257712,3884.4
05257762,91573
05257772,107964
05257832,68875
05257842,129341.2
05257852,17952
05257872,35094.2
05257882,20212.6
05257942,293337
05257992,43548
05258042,316794.2
05258052,41365
05258062,16237.2
05258092,68986
05258152,96140.2
05258172,112950
05258182,112663
05258192,28442.2
05258212,71054.2
05258222,183555
05258232,204953.6
05258312,32192
05258352,29937
05258392,27143
05258452,18773.8
05258502,15923
05258562,16310
05258582,59604.4
05258662,158054
05258712,72869
05258722,7644
05258732,94234.2
05258742,135238.6
05258862,31532.2
05258912,19541
05258922,203826.8
05258972,60990
05258992,11000
05259012,173376.2
05259092,14819
05259112,192657.4
05259132,22650
05259152,123002.6
05259192,139851.6
05259232,108109.4
05259252,116660
05259302,127839
05259332,170614.3
05259352,195707.6
05259382,1114
05259392,195444
05259422,148509.7
05259443,46590
05259552,95999.8
05259562,59282
05259592,21625.6
05259612,42922
05259622,272764.6
05259642,10972
05259662,3575
05259712,175861.8
05259722,27182.4
05259742,421714.2
05259772,76347.2
05259822,116867.6
05259852,7590
05259864,137020
05259872,90802.8
05259922,28169
05259952,159513
05259982,222960
05260002,77356
05260022,295804.5
05260032,74138.2
05260052,75899.6
05260112,2154
05260172,151660
05260192,84941.6
05260242,41436.2
05260272,29363
05260282,18148
05260322,53487.4
05260362,52774
05260372,31379
05260382,52520
05260392,117236
05260402,69882
05260422,4758.2
05260442,13581.6
05260462,12120
05260492,55542
05260532,393719.8
05260562,31676.6
05260612,20651
05260622,32586
05260632,20004
05260672,361022.6
05260782,35984
05260792,76553
05260812,23004
05260822,44593
05260922,39433
05260932,8207
05260942,37280
05261062,57070
05261072,24649
05261102,532144.4
05261202,59581.6
05261292,79330.8
05261302,34568
05261312,100221.2
05261322,73861
05261342,26100.4
05261352,82174
05261372,82087
05261382,15890
05261402,47578
05261462,137782.2
05261472,65916.8
05261482,17579
05261512,24120
05261532,62628.4
05261542,123478.4
05261562,43536
05261572,54043
05261622,85077
05261672,77992
05261682,114278.6
05261692,127687.8
05261702,31858.6
05261742,184118.2
05261772,105967.2
05261782,80457
05261822,56906
05261852,206915
05261942,44564
05261952,51201
05262002,52126.8
05262042,175092.8
05262052,20000
05262062,107149
05262082,7345.2
05262092,13221
05262122,172182.8
05262202,117403.6
05262212,37997
05262272,115581.8
05262312,91177
05262322,115811.2
05262342,43748.4
05262372,21995
05262402,151944
05262432,64705
05262442,38713
05262502,63208
05262512,174803.8
05262592,14195
05262602,42906.8
05262622,-249904
05262642,86057.4
05262672,42140
05262762,126065
05262772,89366
05262812,32750.2
05262842,132951
05262922,59415.4
05262944,44608.4
05262963,49706
05263002,42828
05263012,315907.2
05263022,85905
05263032,66882
05263052,465332.1
05263072,121415.4
05263082,4402.6
05263102,59954.8
05263142,29789
05263152,65538
05263162,16132.4
05263192,25676
05263202,67838.2
05263242,80809.4
05263312,8905
05263332,206180.4
05263342,85358.2
05263382,140332
05263392,304132.2
05263402,72038
05263412,15644
05263422,72348
05263442,87433
05263502,78356
05263562,152496
05263572,116338
05263582,103855
05263592,125746
05263602,71243
05263612,14791
05263642,152789.3
05263672,88412
05263682,45334
05263692,65951
05263702,6377
05263712,40644
05263722,16371.4
05263732,37473.4
05263762,43759.6
05263832,33181
05263852,38794.8
05263862,35783
05263892,86554
05263922,169367
05263932,121910.3
05263952,63028
05263982,158659
05263992,300998.6
05264012,28118
05264042,9114
05264082,83767
05264162,237365
05264172,26839
05264182,19019
05264192,30521
05264222,33118
05264262,103028.8
05264332,42007
05264342,354253.8
05264352,75453
05264392,19367
05264442,34727
05264472,86184.6
05264492,25823
05264502,754
05264632,50030
05264642,105678
05264672,20564.8
05264732,16091
05264742,50890.6
05264782,46439
05264832,31520
05264842,118638.8
05264852,158259
05264872,31078
05264932,22834
05264962,65743
05264992,125263
05265072,43743.2
05265082,124695.4
05265102,47177
05265142,73266
05265182,70132
05265262,103088.4
05265282,49573
05265362,125665
05265382,4000
05265432,33757
05265462,73321
05265482,66756.2
05265492,78669.8
05265522,57183
05265562,62527
05265572,110660.8
05265632,168632
05265642,19643
05265662,71265
05265692,22251
05265842,278379.3
05265872,51989
05265882,30709
05265892,169161
05265942,28666
05265962,300
05265992,91520.8
05266002,54035
05266042,53066.8
05266112,44926
05266132,106009.2
05266192,82584
05266212,106705.6
05266222,130396
05266232,51178
05266262,44241
05266302,122572
05266332,48181
05266342,33028
05266352,109650
05266372,143919
05266402,97394
05266412,110729
05266422,11353.2
05266472,90604
05266502,60773
05266562,96267.8
05266592,26951
05266612,101977
05266642,29913
05266672,68191
05266692,38716.2
05266712,31873
05266722,23087
05266752,88765.6
05266762,51437
05266772,24755.6
05266812,110196.4
05266862,28701
05266892,23399
05266902,42491
05266912,130008.7
05266942,28350
05266952,112364
05267062,2358
05267092,47567
05267132,31517.4
05267162,114907.6
05267182,10940
05267212,63132
05267222,49408
05267242,26519
05267292,221682
05267312,15823.2
05267332,76337
05267342,61881
05267382,884953
05267502,88492.2
05267512,3453.4
05267522,188199.6
05267542,53546
05267562,106134.2
05267602,83423.6
05267662,57147.4
05267722,84004
05267742,364092.6
05267752,76743
05267762,57421.2
05267794,26774
05267822,100201
05267842,32635
05267852,127011.2
05267862,161259
05267882,52682
05267912,139542
05267932,49111
05268022,49640.8
05268032,133276
05268062,132929.4
05268082,112125.2
05268172,142735
05268182,46542
05268192,65731
05268202,53834.2
05268252,52541.8
05268262,111976
05268272,26223.4
05268282,6829.6
05268302,245602.6
05268322,116634.4
05268332,32855.4
05268402,20675
05268412,102532.2
