NEWID,FINCATAX
1087752,65500
1087762,10476
1087772,8365
1087782,48032
1087792,0
1087802,45000
1087814,23068
1087822,34431
1087832,69930
1087842,90000
1087852,50954
1087862,17916
1087872,50000
1087882,10068
1087893,0
1087902,2300
1087912,123000
1087922,1149
1087932,65488
1087943,700
1087952,42400
1087962,720
1087973,48500
1087982,25399
1087992,47984
1088002,546
1088012,101546
1088024,546
1088034,81000
1088042,106500
1088052,36000
1088062,10886
1088072,75000
1088082,77422
1088092,67644
1088102,43700
1088113,0
1088122,23704
1088132,11826
1088142,40200
1088152,23476
1088163,4179
1088174,0
1088182,0
1088192,30989
1088203,25000
1088212,68000
1088225,0
1088232,546
1088245,18000
1088252,7508
1088262,0
1088272,14400
1088282,67530
1088292,25726
1088302,72710
1088313,23199
1088322,19413
1088332,1500
1088342,15630
1088352,0
1088362,4320
1088372,35232
1088382,-1042
1088392,-32795
1088402,74000
1088414,0
1088423,546
1088432,0
1088442,126020
1088452,29539
1088462,52057
1088473,0
1088482,28277
1088492,0
1088502,110000
1088512,68
1088522,10426
1088532,11074
1088542,23332
1088552,33350
1088564,13000
1088572,26448
1088582,20000
1088595,73610
1088602,113000
1088612,12900
1088622,48798
1088632,6700
1088643,22361
1088653,16089
1088663,0
1088672,35317
1088685,51774
1088692,71410
1088702,0
1088712,39086
1088722,24988
1088732,31000
1088744,34986
1088753,0
1088762,28900
1088772,0
1088782,0
1088793,99350
1088802,10400
1088812,1356
1088822,-750
1088833,1092
1088845,0
1088855,167000
1088863,70000
1088872,94843
1088882,58834
1088892,54395
1088902,26200
1088912,50000
1088922,13657
1088932,3000
1088942,4920
1088952,31433
1088962,89820
1088972,67000
1088982,0
1088992,0
1089002,77000
1089012,41907
1089022,85000
1089032,50868
1089042,0
1089052,120000
1089062,85800
1089072,8244
1089082,49000
1089092,50000
1089104,0
1089112,15540
1089122,11658
1089133,0
1089142,26786
1089152,15029
1089162,89768
1089173,41424
1089182,113429
1089194,36000
1089202,0
1089212,10996
1089222,50585
1089235,3500
1089242,50915
1089252,6174
1089262,9774
1089272,546
1089282,95000
1089293,2378
1089302,-2000
1089312,35778
1089322,8073
1089333,0
1089342,70546
1089352,81246
1089365,7227
1089374,40000
1089382,44571
1089392,0
1089402,546
1089412,27948
1089422,12000
1089432,80384
1089442,-800
1089452,51364
1089464,48000
1089472,20050
1089482,0
1089493,1092
1089502,10230
1089512,13092
1089522,20948
1089532,0
1089542,50000
1089552,60869
1089562,57454
1089572,45000
1089584,0
1089592,40000
1089602,16698
1089612,28678
1089622,76815
1089633,30000
1089642,18800
1089652,42200
1089662,0
1089672,13417
1089682,27542
1089692,12445
1089702,22081
1089712,17100
1089722,8004
1089732,68550
1089742,60320
1089752,75150
1089762,30630
1089772,46500
1089782,43881
1089792,44097
1089802,52900
1089813,9228
1089822,55500
1089832,60000
1089842,14000
1089852,13098
1089862,0
1089872,0
1089885,23087
1089892,226300
1089902,0
1089912,57907
1089922,59499
1089932,17346
1089942,24000
1089955,13440
1089962,35300
1089972,3426
1089985,26340
1089992,32300
1090003,23152
1090012,1080
1090022,7038
1090032,54410
1090042,30000
1090052,47191
1090062,23214
1090073,58459
1090082,0
1090092,95818
1090103,40000
1090112,0
1090122,0
1090132,6100
1090142,90397
1090152,66000
1090162,11226
1090172,7878
1090182,159531
1090192,8850
1090203,1900
1090212,46081
1090222,0
1090232,0
1090242,2180
1090252,10000
1090262,76462
1090272,2235
1090282,0
1090292,30000
1090303,0
1090312,47680
1090322,0
1090332,35112
1090345,26500
1090353,0
1090362,49502
1090372,58649
1090382,30000
1090392,10146
1090404,26124
1090413,1092
1090422,266
1090432,101092
1090442,65000
1090452,12390
1090462,41966
1090472,150000
1090483,25782
1090495,4000
1090502,102884
1090512,0
1090522,0
1090532,67607
1090542,0
1090552,25117
1090562,31000
1090572,18092
1090582,35225
1090592,27492
1090602,43100
1090612,20433
1090623,40449
1090635,21591
1090642,65000
1090652,9000
1090662,56450
1090673,0
1090682,37925
1090694,138
1090702,0
1090712,-238
1090722,33085
1090733,22000
1090742,16982
1090752,28933
1090763,7326
1090775,0
1090782,0
1090792,100230
1090805,18430
1090812,17560
1090822,0
1090832,25155
1090844,1080
1090852,41787
1090862,37253
1090872,101747
1090882,18320
1090892,2756
1090902,6688
1090912,62842
1090922,352161
1090932,41400
1090944,0
1090952,72000
1090962,26380
1090974,0
1090982,27500
1090992,27833
1091002,21973
1091012,10300
1091022,0
1091032,0
1091042,31650
1091054,0
1091062,7300
1091072,59394
1091082,71740
1091092,221538
1091104,60147
1091114,0
1091122,0
1091132,48500
1091142,58000
1091152,39000
1091162,15336
1091172,28804
1091182,60031
1091192,30000
1091202,5100
1091212,20700
1091223,35759
1091235,28000
1091244,0
1091252,0
1091262,30000
1091272,33558
1091285,90
1091294,48450
1091302,10626
1091312,36500
1091322,0
1091332,26492
1091342,23029
1091352,14946
1091362,27792
1091373,16088
1091382,45250
1091392,0
1091402,0
1091412,29142
1091422,8148
1091432,16000
1091442,41000
1091452,0
1091462,24487
1091472,0
1091482,110914
1091492,45160
1091502,296
1091515,0
1091524,512
1091532,51168
1091542,75202
1091552,36199
1091562,36367
1091572,15612
1091583,32886
1091592,53322
1091602,308603
1091612,61552
1091622,44687
1091632,29041
1091642,546
1091652,29271
1091662,36149
1091672,546
1091682,21012
1091694,0
1091702,23007
1091712,546
1091722,14772
1091732,40346
1091742,25470
1091752,30000
1091762,133846
1091772,62500
1091782,9210
1091792,546
1091802,40319
1091812,30000
1091822,65696
1091832,97008
1091842,546
1091852,1200
1091862,25914
1091872,0
1091882,152669
1091892,18607
1091902,0
1091912,546
1091922,38580
1091932,100818
1091942,48607
1091952,0
1091962,0
1091972,21069
1091982,57000
1091992,60000
1092002,11566
1092013,54120
1092022,22926
1092035,38700
1092045,16770
1092052,0
1092062,0
1092072,28930
1092082,55100
1092094,8472
1092102,0
1092115,22103
1092122,22662
1092133,0
1092142,41042
1092152,260224
1092162,0
1092172,908
1092182,0
1092192,22230
1092204,2760
1092212,38784
1092224,50500
1092235,260209
1092242,11118
1092252,0
1092262,45000
1092272,96661
1092282,62462
1092292,0
1092302,7384
1092314,39953
1092322,13616
1092332,213492
1092342,18400
1092352,58057
1092362,84
1092373,5000
1092384,31038
1092392,52000
1092402,0
1092415,61475
1092422,659773
1092432,177100
1092442,29106
1092452,0
1092464,-604
1092472,0
1092484,0
1092492,52017
1092502,59701
1092512,4450
1092522,56573
1092534,6500
1092542,8814
1092553,7564
1092562,94879
1092572,36797
1092584,21144
1092593,43660
1092603,9501
1092612,1092
1092625,14400
1092632,0
1092642,29551
1092652,30948
1092662,29269
1092672,0
1092682,108500
1092692,30546
1092702,38009
1092712,32544
1092722,0
1092732,92213
1092742,74554
1092752,0
1092762,30000
1092773,41513
1092782,62546
1092792,14572
1092802,108700
1092812,0
1092822,41141
1092832,0
1092842,14641
1092852,73643
1092862,89743
1092872,130000
1092885,22983
1092892,93289
1092904,36000
1092912,65686
1092922,50620
1092932,13729
1092942,18700
1092954,0
1092962,0
1092972,10200
1092984,17120
1092992,65192
1093002,10260
1093012,546
1093022,0
1093032,0
1093044,32457
1093052,73370
1093062,71131
1093072,29500
1093082,91970
1093093,25642
1093102,0
1093112,43125
1093124,47000
1093132,107184
1093142,11502
1093152,85045
1093162,16400
1093172,39152
1093182,38080
1093192,26204
1093203,0
1093212,39793
1093222,23892
1093232,1092
1093242,75000
1093252,284229
1093262,3960
1093272,39500
1093285,30756
1093292,7800
1093303,18944
1093312,690
1093322,50000
1093332,0
1093343,50822
1093352,20000
1093362,14692
1093372,22032
1093382,42645
1093392,16146
1093402,0
1093412,0
1093422,35580
1093432,20279
1093442,18000
1093452,8594
1093462,118615
1093472,26022
1093482,20554
1093492,29878
1093502,3600
1093512,59142
1093525,26200
1093532,62250
1093542,36352
1093552,546
1093562,546
1093572,60461
1093582,29528
1093593,0
1093603,55000
1093612,38519
1093624,0
1093632,16800
1093643,0
1093652,36855
1093662,0
1093672,12382
1093682,0
1093694,400
1093702,0
1093712,0
1093723,0
1093734,260209
1093742,11034
1093752,37920
1093762,78298
1093772,50190
1093782,13326
1093792,0
1093802,14000
1093812,19830
1093822,26867
1093834,36166
1093842,127151
1093855,261934
1093864,0
1093872,17350
1093882,0
1093892,150000
1093902,50724
1093912,38272
1093922,6000
1093932,73527
1093942,25000
1093952,60067
1093962,54000
1093972,40433
1093982,37747
1093992,4132
1094004,0
1094012,68000
1094022,28933
1094032,1092
1094042,28000
1094052,0
1094062,45428
1094072,0
1094082,0
1094092,19000
1094104,48960
1094112,4420
1094123,0
1094132,6344
1094142,43600
1094152,14644
1094162,81900
1094172,21858
1094182,72320
1094192,65700
1094203,19559
1094214,15397
1094222,16986
1094232,32679
1094243,40000
1094254,30826
1094262,0
1094272,4930
1094282,22800
1094292,7752
1094304,34800
1094314,9700
1094324,33630
1094332,109742
1094342,30000
1094352,14470
1094365,0
1094374,29103
1094382,16040
1094392,43748
1094402,123450
1094415,1092
1094422,26000
1094432,0
1094442,770
1094452,60730
1094462,56349
1094472,0
1094482,-1900
1094492,19524
1094502,546
1094512,52546
1094522,6252
1094532,19329
1094542,0
1094552,45433
1094562,18000
1094572,31200
1094582,0
1094592,66110
1094602,80573
1094612,546
1094623,0
1094634,34932
1094642,9160
1094652,-5000
1094662,30960
1094672,0
1094682,25871
1094694,12156
1094703,48177
1094713,70087
1094722,10804
1094735,70150
1094742,56430
1094752,35802
1094762,113895
1094772,0
1094784,0
1094792,-1400
1094802,45756
1094812,25391
1094822,12500
1094833,17285
1094845,34040
1094852,32628
1094862,24032
1094872,15492
1094882,35920
1094893,29250
1094902,0
1094912,4800
1094923,15868
1094932,74589
1094942,21380
1094952,17760
1094962,78725
1094974,18142
1094985,0
1094992,14580
1095003,5000
1095012,69494
1095022,47700
1095032,26330
1095042,5500
1095052,0
1095062,36042
1095072,25000
1095082,27629
1095092,0
1095102,71445
1095112,34120
1095122,24500
1095132,25000
1095142,9145
1095152,10494
1095162,17616
1095172,79600
1095182,60004
1095192,548
1095202,44600
1095215,45111
1095222,8076
1095234,7562
1095244,15631
1095252,13578
1095262,34993
1095272,45800
1095283,10000
1095292,15186
1095302,140000
1095312,800
1095323,26349
1095332,9980
1095344,53000
1095352,14270
1095363,30300
1095372,3666
1095382,90000
1095392,0
1095402,28400
1095412,-300
1095422,25593
1095432,61578
1095442,0
1095452,73117
1095462,0
1095472,47096
1095482,58000
1095492,2800
1095502,18000
1095512,72981
1095522,29067
1095532,0
1095542,0
1095552,62400
1095562,-4150
1095572,0
1095582,55628
1095592,67480
1095602,0
1095612,0
1095622,45686
1095632,15228
1095645,0
1095654,69593
1095662,0
1095674,6592
1095684,10011
1095695,43808
1095702,-68
1095712,93496
1095725,37926
1095732,61320
1095742,0
1095752,58220
1095762,22346
1095772,0
1095782,59850
1095792,40540
1095802,70
1095812,39896
1095822,40000
1095834,33876
1095844,0
1095852,98762
1095863,15000
1095873,0
1095882,19650
1095892,9393
1095902,90050
1095912,63524
1095925,65647
1095932,29131
1095942,75000
1095952,6466
1095965,22798
1095972,24197
1095982,54887
1095992,-26
1096002,55446
1096014,780
1096022,4404
1096034,43773
1096042,0
1096052,13746
1096062,180000
1096072,60073
1096083,82617
1096092,20467
1096102,28460
1096112,64036
1096122,0
1096132,16026
1096143,7840
1096153,26834
1096162,0
1096173,43532
1096182,89000
1096192,24209
1096202,0
1096212,22964
1096222,24877
1096232,58745
1096242,12672
1096252,60963
1096262,4336
1096272,342249
1096282,11370
1096292,24130
1096302,14100
1096312,36000
1096322,80000
1096332,63936
1096342,7735
1096352,56000
1096362,2442
1096372,0
1096384,13931
1096392,114947
1096402,34880
1096412,25267
1096424,0
1096432,9000
1096442,3052
1096452,164937
1096462,0
1096472,450
1096484,0
1096492,25000
1096502,69251
1096513,12822
1096522,99289
1096532,85386
1096543,1500
1096552,5760
1096562,33000
1096572,14187
1096582,29500
1096592,10996
1096602,0
1096612,9700
1096624,0
1096632,19590
1096642,4212
1096652,0
1096662,54990
1096672,146400
1096682,7686
1096692,12000
1096705,1092
1096712,41100
1096722,52546
1096732,0
1096742,31521
1096752,3746
1096762,62650
1096775,42173
1096782,125000
1096792,15198
1096802,0
1096812,13548
1096823,40887
1096832,25994
1096842,212292
1096852,43110
1096865,8060
1096873,4746
1096882,28984
1096894,546
1096903,0
1096913,10000
1096922,0
1096932,37210
1096942,546
1096952,45926
1096965,14056
1096972,59481
1096982,17600
1096992,94940
1097002,52287
1097012,94000
1097022,0
1097032,33737
1097043,28670
1097052,39679
1097062,7500
1097072,546
1097083,0
1097092,18294
1097105,37129
1097112,83477
1097122,23464
1097132,0
1097145,8334
1097152,20772
1097162,6936
1097172,25693
1097182,40061
1097192,31500
1097205,10400
1097212,21210
1097222,78000
1097232,15108
1097242,27196
1097252,61000
1097262,44600
1097272,0
1097282,8168
1097293,0
1097302,2959
1097313,31746
1097324,0
1097334,98740
1097345,14000
1097352,121629
1097362,0
1097372,18505
1097382,3019
1097393,0
1097405,18276
1097412,14724
1097422,42663
1097432,40768
1097442,0
1097452,1412
1097462,80150
1097472,31556
1097482,13000
1097493,8946
1097502,25719
1097512,546
1097522,58000
1097533,14500
1097542,73470
1097552,100884
1097562,9371
1097572,15018
1097582,0
1097594,0
1097604,0
1097612,0
1097622,71500
1097633,35690
1097642,24900
1097652,0
1097662,-333
1097672,27271
1097682,79019
1097692,6966
1097702,63140
1097713,21401
1097722,17725
1097732,13092
1097742,0
1097754,17000
1097762,546
1097772,52330
1097782,0
1097792,85000
1097802,51097
1097812,0
1097824,27712
1097832,129000
1097842,42000
1097852,0
1097862,51000
1097874,39336
1097882,1092
1097892,26346
1097902,10146
1097912,142537
1097922,8070
1097934,101500
1097942,46901
1097952,49821
1097962,1500
1097972,63066
1097982,97000
1097992,49289
1098002,0
1098012,0
1098022,26135
1098035,25023
1098042,29900
1098052,13800
1098062,8106
1098072,40866
1098082,29736
1098092,23000
1098102,32692
1098112,0
1098122,1092
1098132,24636
1098142,11787
1098152,39227
1098162,0
1098172,21605
1098182,4686
1098192,1092
1098202,64758
1098212,0
1098222,60999
1098232,318109
1098242,52000
1098253,73286
1098263,0
1098272,69891
1098282,43000
1098292,25930
1098302,85000
1098312,24336
1098322,18414
1098332,55673
1098344,21947
1098352,70137
1098363,42984
1098372,125433
1098382,38246
1098392,30657
1098402,33304
1098412,0
1098422,76000
1098433,15010
1098442,11994
1098453,53100
1098462,61806
1098472,19913
1098485,30736
1098492,40372
1098502,80571
1098512,10000
1098522,0
1098532,4553
1098542,11341
1098552,53616
1098562,15434
1098572,41500
1098582,4380
1098592,70190
1098602,0
1098612,32350
1098622,95550
1098635,97000
1098645,68000
1098652,28320
1098662,20536
1098672,45334
1098682,73129
1098692,200
1098702,0
1098712,44485
1098725,17000
1098732,540
1098742,39223
1098752,80000
1098762,35194
1098772,41306
1098782,26375
1098792,29478
1098802,40973
1098812,10806
1098822,8644
1098832,0
1098842,0
1098852,16658
1098864,6946
1098872,0
1098882,91600
1098892,56000
1098902,24918
1098913,7062
1098922,19125
1098932,0
1098942,0
1098952,222327
1098962,34762
1098972,21492
1098985,7810
1098992,1092
1099002,92763
1099012,12132
1099022,43700
1099032,52516
1099042,16179
1099052,0
1099062,110
1099072,29067
1099082,22249
1099092,22000
1099102,0
1099112,80912
1099122,1524
1099132,59708
1099142,18134
1099152,133269
1099162,33053
1099172,347668
1099182,14350
1099192,20000
1099202,3328
1099212,151081
1099222,10944
1099232,20071
1099242,85065
1099252,0
1099264,4125
1099272,19720
1099282,7546
1099292,253209
1099303,94272
1099312,77943
1099322,7746
1099332,40825
1099342,0
1099352,19222
1099362,38711
1099372,22098
1099382,37280
1099392,57577
1099402,42646
1099412,28935
1099422,17600
1099435,0
1099444,45000
1099452,28662
1099462,46000
1099472,58214
1099482,24000
1099492,67600
1099502,23636
1099515,22677
1099522,58989
1099532,12000
1099543,546
1099554,0
1099562,18800
1099574,19400
1099582,16017
1099592,23000
1099602,0
1099614,0
1099622,0
1099632,1879
1099642,15593
1099655,65000
1099662,18006
1099672,47828
1099682,7982
1099692,31594
1099702,131700
1099712,25680
1099725,11634
1099733,0
1099742,546
1099752,34000
1099762,9000
1099772,1092
1099782,29000
1099792,35131
1099802,29948
1099812,15000
1099822,0
1099832,13600
1099842,29515
1099852,0
1099862,67400
1099872,70000
1099882,39700
1099892,0
1099902,21500
1099914,0
1099922,0
1099932,12911
1099942,66497
1099952,9222
1099962,102900
1099972,58409
1099982,87400
1099995,0
1100002,64190
1100013,0
1100023,0
1100032,49501
1100042,25973
1100054,12648
1100062,0
1100072,18000
1100082,40000
1100092,122340
1100102,41700
1100112,40667
1100122,58000
1100133,0
1100142,0
1100152,7935
1100162,45000
1100172,88642
1100183,0
1100192,24097
1100202,546
1100213,50000
1100222,21233
1100232,32522
1100242,23050
1100252,74453
1100262,37266
1100274,47098
1100282,25200
1100292,15080
1100302,84018
1100312,41000
1100322,32000
1100332,5824
1100342,27114
1100352,112
1100363,0
1100372,18946
1100382,33393
1100392,15680
1100402,0
1100412,546
1100422,53945
1100432,35000
1100442,20004
1100452,15918
1100462,13878
1100472,0
1100482,4500
1100492,41862
1100502,42400
1100512,0
1100524,31420
1100532,62319
1100542,27275
1100555,34500
1100562,15492
1100572,144
1100582,7479
1100592,0
1100602,51900
1100612,24000
1100622,8946
1100633,0
1100643,26083
1100652,546
1100662,27251
1100672,0
1100682,32330
1100692,1092
1100702,45209
1100712,32800
1100722,27199
1100732,92604
1100743,0
1100754,30000
1100763,47690
1100772,11734
1100782,40000
1100792,8250
1100802,73900
1100812,33167
1100822,124616
1100834,2016
1100844,2410
1100852,43733
1100864,48582
1100872,54948
1100882,103792
1100895,6980
1100902,14967
1100912,19052
1100925,12344
1100932,0
1100942,18000
1100952,13862
1100962,33012
1100973,62827
1100982,64500
1100992,16872
1101002,70903
1101012,15348
1101022,26833
1101033,546
1101042,44550
1101052,8016
1101062,0
1101074,0
1101082,14382
1101092,25440
1101102,10314
1101112,33438
1101122,47022
1101134,80000
1101142,1200
1101152,31040
1101162,119782
1101172,82710
1101182,129461
1101192,0
1101202,0
1101212,14292
1101222,37353
1101232,11842
1101242,80301
1101252,200202
1101262,0
